idx,name,volume,numTimes,price,image,question,category,brand,functionalMaterial
20052,맘스,,,,,,,주식회사 노바렉스,아연?비타민C?칼슘?철?나이아신?비타민A?셀레늄(또는 셀렌)?비타민B6?비타민B1?비타민B2?엽산?비타민B12?요오드
20053,마테야?체지방을 부탁해,,,,,,,주식회사 노바렉스,Green Mate Extract EFLA® 920(2008-52)?비타민D
20054,마큐란프로,,,,,,,주식회사 노바렉스,루테인지아잔틴복합추출물20%?비타민E?아연?구리?셀레늄(또는 셀렌)?비타민C?비타민B6?비타민B2
20055,마이밀 뉴Nu프로틴 호지차맛,,,,,,,주식회사 노바렉스,단백질?칼슘?마그네슘?비타민D?나이아신?비타민 B6
20056,마이밀 뉴Nu프로틴 플레인,,,,,,,주식회사 노바렉스,단백질?칼슘?마그네슘?비타민D?나이아신?비타민 B6
20057,마이니 활력 멀티우먼,,,,,,,주식회사 노바렉스,마그네슘?비타민 C?비타민E?비타민 B1?판토텐산?비타민 B6?비타민 B2?셀레늄(또는 셀렌)?철?나이아신?아연?비오틴?비타민A?비타민 B12?비타민D?망간?구리?엽산
20058,마이니 활력 멀티맨,,,,,,,주식회사 노바렉스,마그네슘?비타민E?비타민 C?비타민 B1?판토텐산?비타민 B6?비타민 B2?셀레늄(또는 셀렌)?나이아신?아연?비오틴?비타민A?비타민 B12?비타민D?망간?구리?엽산
20059,마이니 지니키즈 유산균,,,,,,,주식회사 노바렉스,자일로올리고당(기능성원료인정제2009-80호)?프로바이오틱스?아연
20060,마이니 센시라민큐,,,,,,,주식회사 노바렉스,은행잎 추출물?비타민 C?셀레늄(또는 셀렌)?비타민E?비타민A
20061,마이니 뼈건강 발효칼슘마디,,,,,,,주식회사 노바렉스,칼슘?마그네슘?비타민D
20062,마이니 맘이야기 철분유산균,,,,,,,주식회사 노바렉스,프로바이오틱스?철
20063,마이니 맘이야기 멀티비타,,,,,,,주식회사 노바렉스,철?비타민 C?셀레늄(또는 셀렌)?비타민E?나이아신?아연?판토텐산?망간?비타민A?비타민D?비오틴?구리?비타민 B12?비타민 B6?비타민 B1?비타민 B2?엽산
20064,마이니 레몬유래엽산,,,,,,,주식회사 노바렉스,엽산
20065,마이니 데이발란스,,,,,,,주식회사 노바렉스,칼슘?마그네슘?비타민C?비타민B1?비타민B2?비타민B6?비타민B12?비오틴?엽산?나이아신?판토텐산?비타민K?철?아연?구리?요오드?망간?몰리브덴?크롬?오메가-3지방산함유유지 제품?비타민A?비타민E?비타민D?베타카로틴
20066,마이니 굿모닝 유산균,,,,,,,주식회사 노바렉스,프로바이오틱스?아연?셀레늄(또는 셀렌)
20067,마이23-크랜베리플러스,,,,,,,주식회사 노바렉스,셀레늄(또는 셀렌)?아연?비타민C?비타민E?크랜베리 추출물(Cran-Max)(기능성원료인정제2010-39호)
20068,마이23-옵티멀 플러스,,,,,,,주식회사 노바렉스,홍삼
20069,마이23-비콤 플러스,,,,,,,주식회사 노바렉스,비타민 B1?비타민 B2?나이아신?판토텐산?비타민 B6?비오틴?엽산?비타민 B12
20070,마스터 뉴핏 콜레우스 500,,,,,,,주식회사 노바렉스,콜레우스포스콜리추출물(기능성원료인정제2012-5호)
20071,마스터 뉴핏 녹차카테킨 1000,,,,,,,주식회사 노바렉스,녹차추출물?알로에 전잎?아연?비타민D?비오틴?구리?비타민K
20072,마미철분플러스,,,,,,,주식회사 노바렉스,비타민C?비타민B6?비타민B1?비타민D?비타민B2?엽산?비타민B12?철?셀레늄(또는 셀렌)?베타카로틴?비타민E?나이아신?아연?판토텐산?망간?비오틴
20073,마미아이,,,,,,,주식회사 노바렉스,프로바이오틱스 제품
20074,마망스 오메가-3,,,,,,,주식회사 노바렉스,오메가-3지방산함유유지 제품
20075,마더스칼슘마그네슘,,,,,,,주식회사 노바렉스,비타민D?칼슘?마그네슘
20076,마더스철분33+,,,,,,,주식회사 노바렉스,철
20077,마더스 프로바이오,,,,,,,주식회사 노바렉스,프로바이오틱스 제품
20078,마늘의힘,,,,,,,주식회사 노바렉스,마늘 제품
20079,마그네슘180(수출용),,,,,,,주식회사 노바렉스,마그네슘
20080,마그네슘180,,,,,,,주식회사 노바렉스,마그네슘
20081,마그네슘 Magnesium175,,,,,,,주식회사 노바렉스,마그네슘
20082,리튠캐리,,,,,,,주식회사 노바렉스,비타민A?비타민D?비타민 B1?비타민 B2?나이아신?판토텐산?비타민 B6?테아닌?옥타코사놀 함유 유지
20083,리튠 프로-본,,,,,,,주식회사 노바렉스,칼슘?마그네슘?비타민D
20084,리튠 우먼 프로그램,,,,,,,주식회사 노바렉스,칼슘?비타민 C?마그네슘?셀레늄(또는 셀렌)?비타민E?나이아신?판토텐산?철?아연?비오틴?비타민A?비타민 B1?비타민 B6?비타민 B2?망간?비타민D?구리?엽산?요오드?비타민 B12
20085,리튠 아이,,,,,,,주식회사 노바렉스,루테인 제품?베타카로틴?아연
20086,리튠 맨 프로그램,,,,,,,주식회사 노바렉스,칼슘?마그네슘?비타민 C?셀레늄(또는 셀렌)?비타민E?나이아신?판토텐산?아연?비오틴?비타민A?비타민 B1?비타민 B2?비타민 B6?비타민 B12?망간?비타민D?구리?엽산?요오드
20087,리턴업 비타민 에너지케어,,,,,,,주식회사 노바렉스,비타민 C?비타민 B1?비타민 B2?나이아신?비타민 B6?판토텐산?엽산?비오틴
20088,리턴업 비타민 뼈건강케어,,,,,,,주식회사 노바렉스,마그네슘?칼슘?비타민D
20089,리턴업 비타민 베이직,,,,,,,주식회사 노바렉스,비타민 B1?비타민 B2?비타민 B6?엽산?셀레늄(또는 셀렌)?나이아신?판토텐산?비오틴?크롬?아연
20090,리턴업 비타민 65,,,,,,,주식회사 노바렉스,비타민 B1?비타민 B2?비타민 B6?엽산?셀레늄(또는 셀렌)?나이아신?비오틴?크롬?아연?비타민 B12?판토텐산?망간
20091,리턴업 비타민 40,,,,,,,주식회사 노바렉스,비타민 B1?비타민 B2?비타민 B6?엽산?셀레늄(또는 셀렌)?나이아신?판토텐산?비오틴?크롬?아연?비타민D?철
20092,리턴 미라클 컷,,,,,,,주식회사 노바렉스,녹차추출물?판토텐산?나이아신?셀레늄(또는 셀렌)?비타민 B6?비타민 B1?비타민 B2
20093,리치오메가3,,,,,,,주식회사 노바렉스,오메가-3지방산함유유지 제품
20094,리엑티브 코코몽 Zn,,,,,,,주식회사 노바렉스,프로바이오틱스 제품?아연
20095,리얼크레아틴,,,,,,,주식회사 노바렉스,크레아틴(2007-13)
20096,리얼슬림,,,,,,,주식회사 노바렉스,가르시니아캄보지아추출물
20097,리얼비타아세로라비타민C,,,,,,,주식회사 노바렉스,비타민C
20098,리얼멀티비타민미네랄,,,,,,,주식회사 노바렉스,비타민C?비타민B1?비타민B2?비타민B6?나이아신?판토텐산?엽산?철?셀레늄(또는 셀렌)?칼슘
20099,리얼가르시니아다이어트,,,,,,,주식회사 노바렉스,가르시니아캄보지아추출물
20100,리얼 멀티비타민,,,,,,,주식회사 노바렉스,칼슘?비타민 C?비타민 B6?비타민 B1?비타민 B2?판토텐산?셀레늄(또는 셀렌)
20101,리야닥터미네랄칼슘,,,,,,,주식회사 노바렉스,칼슘?마그네슘?비타민D
20102,리스킨솔루션 히알루론산,,,,,,,주식회사 노바렉스,비타민C?비타민E?히알루론산
20103,리버헬스 포뮬라,,,,,,,주식회사 노바렉스,밀크씨슬(카르두스 마리아누스) 추출물 제품?테아닌 제품?비오틴?비타민C?셀레늄(또는 셀렌)?나이아신?비타민E?판토텐산?아연?비타민B1?비타민B6?비타민B2?망간?엽산?비타민B12
20104,리버케어 캡슐,,,,,,,주식회사 노바렉스,밀크씨슬(카르두스 마리아누스) 추출물
20105,리버케어 스틱,,,,,,,주식회사 노바렉스,밀크씨슬(카르두스 마리아누스) 추출물
20106,리버솔루션,,,,,,,주식회사 노바렉스,밀크씨슬(카르두스 마리아누스) 추출물?홍경천 추출물?비타민E?아연?비타민 B6?비타민 B1?비타민 B2
20107,리버마린,,,,,,,주식회사 노바렉스,밀크씨슬(카르두스 마리아누스) 추출물?셀레늄(또는 셀렌)
20108,리버(수출용),,,,,,,주식회사 노바렉스,비타민B1?비타민B2?비타민B6?판토텐산?나이아신?밀크씨슬(카르두스 마리아누스) 추출물 제품
20109,리놀파,,,,,,,주식회사 노바렉스,필수지방산
20110,룰루랄라,,,,,,,주식회사 노바렉스,차전자피식이섬유?프락토올리고당
20111,루테인비타민아연셀레늄,,,,,,,주식회사 노바렉스,루테인 제품?비타민A?비타민B2?비타민E?셀레늄(또는 셀렌)?아연
20112,루테인비타민아연,,,,,,,주식회사 노바렉스,루테인 제품?비타민A?비타민B2?비타민E?아연?셀레늄(또는 셀렌)
20113,루테인골드,,,,,,,주식회사 노바렉스,루테인 제품?비타민E?비타민A
20114,루테인 비타민E 베타카로틴,,,,,,,주식회사 노바렉스,루테인 제품?비타민E?베타카로틴
20115,루지 가드,,,,,,,주식회사 노바렉스,비타민E
20116,롱큐본골드(칼슘멀티비타민),,,,,,,주식회사 노바렉스,칼슘?비타민E?나이아신?판토텐산?비타민A?비타민B1?비타민B2?비타민B6
20117,롱앤키,,,,,,,주식회사 노바렉스,비타민D?아연?비타민A
20118,로얄칼슘,,,,,,,주식회사 노바렉스,칼슘
20119,로얄멀티비타민무기질온리원,,,,,,,주식회사 노바렉스,비타민C?비타민E?나이아신?비타민A?판토텐산?비타민B6?비타민B1?비타민B2?비타민B12?엽산?비타민D?크롬?철?아연?망간?구리?셀레늄(또는 셀렌)
20120,로얄멀티비타민무기질매직업(UP),,,,,,,주식회사 노바렉스,비타민C?철?비타민E?아연?망간?나이아신?판토텐산?비타민A?비타민B6?비타민B1?비타민B2?엽산?비타민B12
20121,로얄멀티비타민무기질 틴,,,,,,,주식회사 노바렉스,비타민A?비타민E?비타민B1?비타민B2?비타민B12?비타민B6?비타민C?셀레늄(또는 셀렌)?나이아신?엽산?철?판토텐산?망간?아연
20122,로얄멀티비타민무기질 우먼,,,,,,,주식회사 노바렉스,비타민B1?비타민B2?비타민B6?나이아신?판토텐산?비오틴?엽산?셀레늄(또는 셀렌)?아연?크롬?비타민C
20123,로얄멀티비타민무기질 시니어,,,,,,,주식회사 노바렉스,나이아신?비타민B6?비타민B12?비타민C?비타민E?엽산?판토텐산?아연?망간?철?셀레늄(또는 셀렌)?비타민A?비타민B1?비타민B2
20124,로얄멀티비타민무기질 맨,,,,,,,주식회사 노바렉스,비타민B1?비타민B2?비타민B6?나이아신?판토텐산?비오틴?엽산?셀레늄(또는 셀렌)?아연?크롬?비타민C
20125,로얄 프로폴리스 솔루션,,,,,,,주식회사 노바렉스,프로폴리스추출물?아연
20126,레이디플러스 감마리놀렌산,,,,,,,주식회사 노바렉스,셀레늄(또는 셀렌)?비타민E?감마리놀렌산 함유 유지
20127,레몬맛 비타민C 500 츄어블,,,,,,,주식회사 노바렉스,비타민 C
20128,랩노쉬 프로틴 플러스,,,,,,,주식회사 노바렉스,단백질?프락토올리고당?칼슘?마그네슘?비타민 B6
20129,랩노쉬 프로틴 다이어트,,,,,,,주식회사 노바렉스,단백질?프락토올리고당?키토산/키토올리고당
20130,락티움델타,,,,,,,주식회사 노바렉스,유단백가수분해물(락티움)?판토텐산?나이아신?비오틴?비타민 B12?비타민 B6?비타민 B1?비타민 B2
20131,락티움 휴 정제,,,,,,,주식회사 노바렉스,유단백가수분해물(기능성원료인정제2009-52호)?비타민 C?철?망간?비타민 B1?비타민 B2?나이아신?판토텐산?비타민 B6?엽산
20132,락티움 휴 스틱,,,,,,,주식회사 노바렉스,유단백가수분해물(기능성원료인정제2009-52호)?비타민 C?철?망간?비타민 B1?비타민 B2?나이아신?판토텐산?비타민 B6?엽산
20133,락토필듀오 엔테로 (LACTOPHILDUO ENTERO),,,,,,,주식회사 노바렉스,프로바이오틱스?아연
20134,락토플러스,,,,,,,주식회사 노바렉스,프로바이오틱스 제품
20135,락토민플러스(전량수출용),,,,,,,주식회사 노바렉스,프로바이오틱스 제품
20136,락토민플러스(베트남 전량수출용),,,,,,,주식회사 노바렉스,프로바이오틱스 제품
20137,락토민플러스,,,,,,,주식회사 노바렉스,프로바이오틱스
20138,락토민(전량수출용),,,,,,,주식회사 노바렉스,프로바이오틱스 제품
20139,락토민(베트남 전량수출용),,,,,,,주식회사 노바렉스,프로바이오틱스 제품
20140,락토민,,,,,,,주식회사 노바렉스,프로바이오틱스
20141,락토드림,,,,,,,주식회사 노바렉스,프로바이오틱스
20142,락토 크랜베리,,,,,,,주식회사 노바렉스,크랜베리 추출물(Cran-Max)(기능성원료인정제2010-39호)?프로바이오틱스
20143,라피더스혼합유산균,,,,,,,주식회사 노바렉스,프로바이오틱스 제품
20144,라이프앤진 황후화본,,,,,,,주식회사 노바렉스,회화나무열매추출물?감마리놀렌산함유유지 제품?비타민A?비타민C?비타민D?비타민E?칼슘
20145,라이프앤진 코엔자임큐텐,,,,,,,주식회사 노바렉스,코엔자임Q10제품
20146,라이프앤진 종합비타민미네랄,,,,,,,주식회사 노바렉스,비타민E?망간?구리?나이아신?판토텐산?비타민B6?비타민B1?엽산?비타민D?비타민A?비오틴?비타민K?비타민B12?비타민C?칼슘?마그네슘?아연?철
20147,라이프앤진 가르시니아,,,,,,,주식회사 노바렉스,가르시니아캄보지아추출물
20148,라이프msm관절,,,,,,,주식회사 노바렉스,엠에스엠(MSM?Methyl sulfonylmethane?디메틸설폰)?비타민D
20149,라이프 유산균,,,,,,,주식회사 노바렉스,프로바이오틱스
20150,디펜시아,,,,,,,주식회사 노바렉스,프로바이오틱스 제품
20151,디팻옴므,,,,,,,주식회사 노바렉스,옥타코사놀함유유지 제품?가르시니아캄보지아추출물?비타민B1?비타민B2
20152,디팻다이어티G(식이섬유),,,,,,,주식회사 노바렉스,난소화성말토덱스트린 제품
20153,디팻다이어티C(식이섬유),,,,,,,주식회사 노바렉스,난소화성말토덱스트린 제품
20154,디팻 다이어트 씨엘에이(CLA),,,,,,,주식회사 노바렉스,공액리놀레산
20155,디케이쏘팔메토,,,,,,,주식회사 노바렉스,쏘팔메토열매추출물 제품
20156,디자인푸드 헬씨 스마트 프로젝트,,,,,,,주식회사 노바렉스,녹차추출물 제품?비타민B1?판토텐산?엽산?은행잎 추출물 제품?비타민C?비타민B12?비타민B6?비오틴?비타민E?나이아신?비타민B2
20157,디오니소스 포 맨,,,,,,,주식회사 노바렉스,베타카로틴?비타민B1?비타민B2?나이아신?판토텐산?비타민B6?비오틴?엽산?비타민B12?비타민C?비타민D?비타민E?비타민K?구리?마그네슘?망간?셀레늄(또는 셀렌)?아연?칼슘?크롬?밀크씨슬(카르두스 마리아누스) 추출물 제품
20158,디엠4080플러스,,,,,,,주식회사 노바렉스,마그네슘?아연?비타민D
20159,디엠4080키즈츄정,,,,,,,주식회사 노바렉스,아연?비타민D?마그네슘
20160,디엠4080(DM4080),,,,,,,주식회사 노바렉스,마그네슘?아연?비타민D
20161,디어우먼,,,,,,,주식회사 노바렉스,감마리놀렌산 함유 유지?칼슘?회화나무열매추출물?비타민A?비타민D?비타민E
20162,드림앤슬림,,,,,,,주식회사 노바렉스,미역 등 복합추출물(잔티젠)
20163,드리머즈,,,,,,,주식회사 노바렉스,유단백가수분해물(락티움)?비타민B6
20164,듀오더스 생 혼합유산균 캡슐,,,,,,,주식회사 노바렉스,프로바이오틱스 제품
20165,듀얼스틱 장케어,,,,,,,주식회사 노바렉스,프로바이오틱스(드시모네)(기능성원료인정제2009-28호)?프락토올리고당
20166,듀썸 헬씨 심리스 프로바이오틱스 더 퍼스트,,,,,,,주식회사 노바렉스,프로바이오틱스
20167,도도남 인텐시브,,,,,,,주식회사 노바렉스,마카 젤라틴화 분말(기능성원료인정제2011-7호)?나이아신?아연?판토텐산?비타민 B6?비타민 B1?비타민 B2?엽산?비타민 B12
20168,데카스소피안,,,,,,,주식회사 노바렉스,파크랜 크랜베리 분말(PACranTM Whole Cranberry Powder)
20169,데일리멀티팩,,,,,,,주식회사 노바렉스,비타민B1?비타민B2?비타민B6?비오틴?엽산?나이아신?판토텐산?셀레늄(또는 셀렌)?크롬?아연?망간?철?비타민C?은행잎 추출물 제품?루테인 제품?비타민E?베타카로틴
20170,데일리 칼슘 마그네슘 비타민D,,,,,,,주식회사 노바렉스,칼슘?마그네슘?비타민D?망간?아연
20171,데일리 밀크씨슬,,,,,,,주식회사 노바렉스,밀크씨슬(카르두스 마리아누스) 추출물?비타민 B6?비타민 B1?비타민 B2?비타민E
20172,더알티지오메가3,,,,,,,주식회사 노바렉스,오메가-3 지방산 함유 유지?비타민D
20173,더블임팩슬림라인다이어트가르시니아유산균,,,,,,,주식회사 노바렉스,프로바이오틱스 제품?가르시니아캄보지아추출물?비오틴?마그네슘?비타민D
20174,더블임팩 엑티포닌,,,,,,,주식회사 노바렉스,돌외잎주정추출분말(기능성원료 인정 제2013-8호)?비타민 C
20175,더블임팩 에스라인다이어트 가르시니아유산균,,,,,,,주식회사 노바렉스,프로바이오틱스 제품?가르시니아캄보지아추출물
20176,더블임팩 업앤다운 다이어트가르시니아유산균,,,,,,,주식회사 노바렉스,프로바이오틱스 제품?가르시니아캄보지아추출물
20177,더블비 플러스(Double B PLUS),,,,,,,주식회사 노바렉스,칼슘?마그네슘?비타민 C?아연?비타민E?셀레늄(또는 셀렌)?철?베타카로틴?크롬?몰리브덴?나이아신?비오틴?망간?비타민A?구리?판토텐산?비타민D?비타민 B6?비타민 B1?비타민 B2?엽산?비타민 B12
20178,더블 비(Double B),,,,,,,주식회사 노바렉스,비타민 B1?비타민 B2?나이아신?판토텐산?비타민 B6?비오틴?엽산?비타민 B12?비타민 C?칼슘?마그네슘?아연?망간?비타민D
20179,더(THE)조은 마카,,,,,,,주식회사 노바렉스,마카 젤라틴화 분말(기능성원료인정제2011-7호)?나이아신?아연?판토텐산?비타민 B6?비타민 B1?비타민 B2?엽산?비타민 B12
20180,더 오메가-3,,,,,,,주식회사 노바렉스,오메가-3지방산함유유지 제품?비타민E
20181,더 엣지 우먼,,,,,,,주식회사 노바렉스,마그네슘?비타민 C?판토텐산?셀레늄(또는 셀렌)?비타민 B1?비타민 B6?철?나이아신?비타민 B2?비오틴?비타민E?망간?아연?크롬?비타민D?베타카로틴?비타민 B12?구리?비타민K?엽산?요오드?가르시니아캄보지아 추출물
20182,대웅밀크씨슬,,,,,,,주식회사 노바렉스,밀크씨슬추출물?비타민A?비타민E?판토텐산
20183,대웅 멀티비타민&미네랄,,,,,,,주식회사 노바렉스,비타민C?비타민B1?비타민B2?비타민B6?비오틴?엽산?나이아신?판토텐산?셀레늄(또는 셀렌)?크롬
20184,대상웰라이프 클로렐라옥타코사놀,,,,,,,주식회사 노바렉스,클로렐라 제품?옥타코사놀함유유지 제품
20185,대두레시틴,,,,,,,주식회사 노바렉스,레시틴 제품
20186,당가이버,,,,,,,주식회사 노바렉스,마그네슘?바나바잎 추출물?아연?셀레늄(또는 셀렌)?크롬
20187,단바이오밸런스,,,,,,,주식회사 노바렉스,가르시니아캄보지아추출물?차전자피 제품
20188,닥터피엔티 클리마젠,,,,,,,주식회사 노바렉스,대두이소플라본?비타민 B1?비타민 B6?코엔자임Q10
20189,닥터키즈업,,,,,,,주식회사 노바렉스,칼슘?비타민D?아연
20190,닥터클로렐라100,,,,,,,주식회사 노바렉스,클로렐라
20191,닥터아쿠아조인,,,,,,,주식회사 노바렉스,N-아세틸글루코사민 제품
20192,닥터슬리머,,,,,,,주식회사 노바렉스,가르시니아캄보지아 추출물
20193,닥터삼(蔘),,,,,,,주식회사 노바렉스,밀크씨슬(카르두스 마리아누스) 추출물?인삼?비타민 C
20194,닥터비타민1,,,,,,,주식회사 노바렉스,비타민C?비타민B1?비타민B2?비타민B6?비오틴?엽산?나이아신?판토텐산?셀레늄(또는 셀렌)?크롬?아연?몰리브덴?망간?베타카로틴
20195,닥터비타민 비타민D400 IU,,,,,,,주식회사 노바렉스,비타민D
20196,닥터비타민,,,,,,,주식회사 노바렉스,비타민C?비타민B1?비타민B2?비타민B6?비오틴?엽산?나이아신?판토텐산?셀레늄(또는 셀렌)?크롬?아연?몰리브덴?망간?베타카로틴
20197,닥터멀티비타민 W,,,,,,,주식회사 노바렉스,비타민 C?셀레늄(또는 셀렌)?비타민E?철?크롬?나이아신?아연?망간?비타민A?판토텐산?비오틴?비타민D?비타민 B6?비타민 B1?비타민 B2?비타민K?엽산?비타민 B12?칼슘
20198,닥터멀티비타민 M,,,,,,,주식회사 노바렉스,마그네슘?비타민 C?셀레늄(또는 셀렌)?비타민E?철?크롬?나이아신?아연?망간?비타민A?판토텐산?비오틴?비타민D?비타민 B6?비타민 B1?비타민 B2?비타민K?엽산?비타민 B12
20199,닥터맘스철분30,,,,,,,주식회사 노바렉스,철?비타민 C
20200,닥터맘스엽산620,,,,,,,주식회사 노바렉스,엽산
20201,닥터맘스Ⅱ,,,,,,,주식회사 노바렉스,비타민A?비타민 B1?비타민 B2?비타민 B6?비타민 B12?비타민 C?비타민D?비타민E?나이아신?판토텐산?엽산?셀레늄(또는 셀렌)?아연?망간?철?구리?비오틴
20202,닥터맘스Ⅰ,,,,,,,주식회사 노바렉스,비타민 B1?비타민 B2?비타민 B6?비타민 B12?비타민 C?비타민D?비타민E?나이아신?판토텐산?엽산?셀레늄(또는 셀렌)?아연?망간
20203,닥터맘스III,,,,,,,주식회사 노바렉스,비타민A?비타민 B1?비타민 B2?비타민 B6?비타민 B12?비타민 C?비타민D?비타민E?나이아신?판토텐산?엽산?셀레늄(또는 셀렌)?아연?망간?철?구리?비오틴?비타민K
20204,닥터뉴트리Y메노포즈프리미엄,,,,,,,주식회사 노바렉스,회화나무열매추출물?비타민A?비타민B1?비타민B2?비타민B6?비타민B12?비타민C?비타민E?칼슘?마그네슘?아연?비타민D?오메가-3지방산함유유지 제품
20205,닥터뉴트리S,,,,,,,주식회사 노바렉스,N-아세틸글루코사민 제품?비타민C?비타민E?셀레늄(또는 셀렌)?아연
20206,닥터뉴트리 종합비타민 케어,,,,,,,주식회사 노바렉스,비타민A?비타민B1?비타민B6?비타민C?비타민E?비타민D?비타민B2?비타민K?나이아신?판토텐산?엽산?비오틴?철?아연
20207,닥터뉴트리 I,,,,,,,주식회사 노바렉스,아연?비타민A?홍삼제품?칼슘?비타민C?나이아신?비타민B6?비타민D?비타민B1
20208,닥터 징크,,,,,,,주식회사 노바렉스,아연
20209,닥터 이너그린,,,,,,,주식회사 노바렉스,녹차추출물?알로에 전잎?비타민 C?셀레늄(또는 셀렌)?비타민E?나이아신?아연?비타민A?판토텐산?비타민D?비타민 B12?비타민 B6?비타민 B1?비타민 B2
20210,닥터 엠플렉스,,,,,,,주식회사 노바렉스,엠에스엠(MSM?Methyl sulfonylmethane?디메틸설폰)?비타민 C?비타민D?비타민K
20211,닥터 알츠스카이450,,,,,,,주식회사 노바렉스,HK 나토배양물?은행잎 추출물 제품?아연?비타민D?철?엽산
20212,다이어트츄어블,,,,,,,주식회사 노바렉스,가르시니아캄보지아추출물?식이섬유
20213,다이어트비타민,,,,,,,주식회사 노바렉스,비타민B1?비타민B2?비타민B6?비오틴?엽산?나이아신?판토텐산?셀레늄(또는 셀렌)?크롬?아연?가르시니아캄보지아추출물
20214,다이어트미인,,,,,,,주식회사 노바렉스,가르시니아캄보지아추출물?비타민C?나이아신?아연?판토텐산?비타민B6?비타민B1?비타민B2?녹차추출물 제품
20215,다이어트몬스터 플러스,,,,,,,주식회사 노바렉스,콜레우스포스콜리추출물(기능성원료인정제2012-5호)
20216,다이어트CLA (다이어트씨엘에이),,,,,,,주식회사 노바렉스,공액리놀레산
20217,다이어트 퍼플미,,,,,,,주식회사 노바렉스,콜레우스포스콜리추출물(기능성원료인정제2012-5호)?테아닌?셀레늄(또는 셀렌)?비타민A?판토텐산?비타민 B6?비타민 B2?비타민 B1
20218,다이어트 솔루션 체인징,,,,,,,주식회사 노바렉스,핑거루트추출분말(판두라틴)(기능성원료 인정 제2013-5호)?비타민D
20219,다이어트 솔루션 블로킹,,,,,,,주식회사 노바렉스,콜레우스포스콜리추출물(기능성원료인정제2012-5호)?가르시니아캄보지아 추출물
20220,다이어트 비타민 C,,,,,,,주식회사 노바렉스,가르시니아캄보지아추출물?비타민C
20221,다이어트 가르시니아 볼릭,,,,,,,주식회사 노바렉스,가르시니아캄보지아추출물?판토텐산?비타민B6?비타민B1?비타민B2
20222,다이어트 가르시니아,,,,,,,주식회사 노바렉스,가르시니아캄보지아추출물
20223,다이어트 HCA,,,,,,,주식회사 노바렉스,가르시니아캄보지아추출물?비타민A?비타민B1?비타민B2?비타민B6?비타민B12
20224,늦지않았어!,,,,,,,주식회사 노바렉스,가르시니아캄보지아 추출물?비타민 B1?비타민 B2?비타민 B6
20225,뉴피니티 이간보(Nufinity Iganbo),,,,,,,주식회사 노바렉스,헛개나무과병추출분말(제2014-1호)?비타민 C
20226,뉴피니티 이간보 에이치디+(Nufinity lganbo HD+),,,,,,,주식회사 노바렉스,헛개나무과병추출물(기능성원료인정제2014-1호)?비타민 C
20227,뉴피니션 포뮬라 6 헬시뉴트리션 프로바이오틱스,,,,,,,주식회사 노바렉스,프로바이오틱스
20228,뉴피니션 포뮬라 6 헬시뉴트리션 식이섬유,,,,,,,주식회사 노바렉스,이눌린/치커리추출물
20229,뉴피니션 포뮬라 5 헬시 다이어터리 서포터 슬림보이,,,,,,,주식회사 노바렉스,보이차추출물(기능성원료인정제2014-7호)
20230,뉴피니션 포뮬라 2 팻 블로커 & 버너,,,,,,,주식회사 노바렉스,콜레우스포스콜리추출물(기능성원료인정제2012-5호)?가르시니아캄보지아 추출물
20231,뉴피니션 포뮬라 1 핏 바디 & 라인 디자이너,,,,,,,주식회사 노바렉스,핑거루트추출분말(판두라틴)(기능성원료 인정 제2013-5호)?비타민D
20232,뉴피니션 다이어트 액티브,,,,,,,주식회사 노바렉스,핑거루트추출분말(판두라틴)(기능성원료 인정 제2013-5호)?알로에 전잎?비오틴?비타민 B2?나이아신?아연?셀레늄(또는 셀렌)?비타민D
20233,뉴트리애니멀월드 츄어블아연,,,,,,,주식회사 노바렉스,아연
20234,뉴트리베이스오메가3,,,,,,,주식회사 노바렉스,오메가-3지방산함유유지 제품
20235,뉴트리베이스비타민오메가-3,,,,,,,주식회사 노바렉스,오메가-3지방산함유유지 제품?비타민E
20236,뉴트리베이스노르웨이오메가-3,,,,,,,주식회사 노바렉스,오메가-3지방산함유유지 제품
20237,뉴트리베이스 클로렐라,,,,,,,주식회사 노바렉스,클로렐라 제품
20238,뉴트리베이스 셀렌비타민C포도맛,,,,,,,주식회사 노바렉스,비타민C?셀레늄(또는 셀렌)
20239,뉴트리베이스 셀렌비타민C레몬맛,,,,,,,주식회사 노바렉스,비타민C?셀레늄(또는 셀렌)
20240,뉴트리베이스 셀렌비타민C딸기맛,,,,,,,주식회사 노바렉스,비타민C?셀레늄(또는 셀렌)
20241,뉴트리베이스 멀티비타민미네랄i,,,,,,,주식회사 노바렉스,비타민C?비타민B12?엽산?비타민E?아연?판토텐산?망간?비타민A?비오틴?비타민B6?비타민B2
20242,뉴트리 디-데이 모이스쳐 뷰티스킨,,,,,,,주식회사 노바렉스,히알루론산나트륨?비타민A?비타민E
20243,뉴트리 디-데이 다이어트 잔티젠 올뉴,,,,,,,주식회사 노바렉스,미역 등 복합추출물(잔티젠)
20244,뉴트리 디-데이 다이어트 와일드망고 올뉴,,,,,,,주식회사 노바렉스,와일드 망고 종자추출물(IGOB131)(기능성원료인정제2015-14호)
20245,뉴트리 디-데이 다이어트 스페셜 올뉴 퍼펙트,,,,,,,주식회사 노바렉스,가르시니아캄보지아 추출물?알로에 전잎
20246,뉴트럴팜헤파락티움,,,,,,,주식회사 노바렉스,유단백가수분해물(락티움)?밀크씨슬추출물?비타민B1?비타민B6
